movie_id,title,rating,genres,keywords,cast,director,comb
1726,Iron Man,7.4,Action Science Fiction Adventure,middle east arms dealer malibu marvel comic superhero based on comic book tony stark iron man aftercreditsstinger marvel cinematic universe counter terrorism agent coulson,Robert Downey Jr. Terrence Howard Jeff Bridges,Jon Favreau,1726 Iron Man 7.4 Action Science Fiction Adventure middle east arms dealer malibu marvel comic superhero based on comic book tony stark iron man aftercreditsstinger marvel cinematic universe counter terrorism agent coulson Robert Downey Jr. Terrence Howard Jeff Bridges Jon Favreau
44826,Hugo,7.0,Adventure Drama Family,library clock film director key toy boy love orphan robot automaton hiding filmmaking leg brace doberman 3d,Ben Kingsley Sacha Baron Cohen Asa Butterfield,Martin Scorsese,44826 Hugo 7.0 Adventure Drama Family library clock film director key toy boy love orphan robot automaton hiding filmmaking leg brace doberman 3d Ben Kingsley Sacha Baron Cohen Asa Butterfield Martin Scorsese
8487,Wild Wild West,5.1,Action Adventure Comedy Science Fiction Western,steampunk based on tv series steam locomotive drag,Will Smith Kevin Kline Kenneth Branagh,Barry Sonnenfeld,8487 Wild Wild West 5.1 Action Adventure Comedy Science Fiction Western steampunk based on tv series steam locomotive drag Will Smith Kevin Kline Kenneth Branagh Barry Sonnenfeld
1735,The Mummy: Tomb of the Dragon Emperor,5.2,Adventure Action Fantasy,,Brendan Fraser Jet Li John Hannah,Rob Cohen,1735 The Mummy: Tomb of the Dragon Emperor 5.2 Adventure Action Fantasy  Brendan Fraser Jet Li John Hannah Rob Cohen
297761,Suicide Squad,5.9,Action Adventure Crime Fantasy Science Fiction,dc comics shared universe anti hero secret mission villain superhero supervillain dc extended universe,Will Smith Margot Robbie Joel Kinnaman,David Ayer,297761 Suicide Squad 5.9 Action Adventure Crime Fantasy Science Fiction dc comics shared universe anti hero secret mission villain superhero supervillain dc extended universe Will Smith Margot Robbie Joel Kinnaman David Ayer
2698,Evan Almighty,5.3,Fantasy Comedy Family,father son relationship daily life married couple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah's ark,Steve Carell Lauren Graham John Goodman,Tom Shadyac,2698 Evan Almighty 5.3 Fantasy Comedy Family father son relationship daily life married couple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah's ark Steve Carell Lauren Graham John Goodman Tom Shadyac
137113,Edge of Tomorrow,7.6,Action Science Fiction,deja vu time warp restart dystopia war alien military officer soldier alien invasion exoskeleton,Tom Cruise Emily Blunt Brendan Gleeson,Doug Liman,137113 Edge of Tomorrow 7.6 Action Science Fiction deja vu time warp restart dystopia war alien military officer soldier alien invasion exoskeleton Tom Cruise Emily Blunt Brendan Gleeson Doug Liman
9804,Waterworld,5.9,Adventure Action,ocean tattoo mutant water dystopia doomsday,Kevin Costner Chaim Girafi Rick Aviles,Kevin Reynolds,9804 Waterworld 5.9 Adventure Action ocean tattoo mutant water dystopia doomsday Kevin Costner Chaim Girafi Rick Aviles Kevin Reynolds
14869,G.I. Joe: The Rise of Cobra,5.6,Adventure Action Thriller Science Fiction,terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra,Dennis Quaid Channing Tatum Marlon Wayans,Stephen Sommers,14869 G.I. Joe: The Rise of Cobra 5.6 Adventure Action Thriller Science Fiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra Dennis Quaid Channing Tatum Marlon Wayans Stephen Sommers
150540,Inside Out,8.0,Drama Comedy Animation Family,dream cartoon imaginary friend animation family moving kids unicorn duringcreditsstinger 3d emotions,Amy Poehler Phyllis Smith Richard Kind,Pete Docter,150540 Inside Out 8.0 Drama Comedy Animation Family dream cartoon imaginary friend animation family moving kids unicorn duringcreditsstinger 3d emotions Amy Poehler Phyllis Smith Richard Kind Pete Docter
278927,The Jungle Book,6.7,Family Adventure Drama Fantasy,based on novel snake wolf elephant tiger feral child panther remake bear jungle talking animal orphan animal talking to animals,Neel Sethi Bill Murray Ben Kingsley,Jon Favreau,278927 The Jungle Book 6.7 Family Adventure Drama Fantasy based on novel snake wolf elephant tiger feral child panther remake bear jungle talking animal orphan animal talking to animals Neel Sethi Bill Murray Ben Kingsley Jon Favreau
10138,Iron Man 2,6.6,Adventure Action Science Fiction,malibu marvel comic superhero based on comic book revenge aftercreditsstinger marvel cinematic universe,Robert Downey Jr. Gwyneth Paltrow Don Cheadle,Jon Favreau,10138 Iron Man 2 6.6 Adventure Action Science Fiction malibu marvel comic superhero based on comic book revenge aftercreditsstinger marvel cinematic universe Robert Downey Jr. Gwyneth Paltrow Don Cheadle Jon Favreau
58595,Snow White and the Huntsman,5.8,Adventure Fantasy Drama,queen magic fairy tale immortality forest deception woman eternal youth snow white evil queen evil stepmother imprisoned sorceress,Kristen Stewart Charlize Theron Chris Hemsworth,Rupert Sanders,58595 Snow White and the Huntsman 5.8 Adventure Fantasy Drama queen magic fairy tale immortality forest deception woman eternal youth snow white evil queen evil stepmother imprisoned sorceress Kristen Stewart Charlize Theron Chris Hemsworth Rupert Sanders
102651,Maleficent,7.0,Fantasy Adventure Action Family Romance,fairy tale villain sleeping beauty dark fantasy based on fairy tale adaptation retelling literary adaptation 3d,Angelina Jolie Elle Fanning Sharlto Copley,Robert Stromberg,102651 Maleficent 7.0 Fantasy Adventure Action Family Romance fairy tale villain sleeping beauty dark fantasy based on fairy tale adaptation retelling literary adaptation 3d Angelina Jolie Elle Fanning Sharlto Copley Robert Stromberg
119450,Dawn of the Planet of the Apes,7.3,Science Fiction Action Drama Thriller,leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medical research animal attack plague 3d,Andy Serkis Jason Clarke Gary Oldman,Matt Reeves,119450 Dawn of the Planet of the Apes 7.3 Science Fiction Action Drama Thriller leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medical research animal attack plague 3d Andy Serkis Jason Clarke Gary Oldman Matt Reeves
79698,The Lovers,4.8,Action Adventure Science Fiction Romance,,Josh Hartnett Simone Kessell Tamsin Egerton,Roland Joffé,79698 The Lovers 4.8 Action Adventure Science Fiction Romance  Josh Hartnett Simone Kessell Tamsin Egerton Roland Joffé
64686,47 Ronin,5.9,Drama Action Adventure Fantasy,japan suicide samurai based on true story samurai sword ronin shogun half breed 3d,Keanu Reeves Hiroyuki Sanada Kou Shibasaki,Carl Rinsch,64686 47 Ronin 5.9 Drama Action Adventure Fantasy japan suicide samurai based on true story samurai sword ronin shogun half breed 3d Keanu Reeves Hiroyuki Sanada Kou Shibasaki Carl Rinsch
100402,Captain America: The Winter Soldier,7.6,Action Adventure Science Fiction,washington d.c. future shield marvel comic superhero based on comic book captain america aftercreditsstinger duringcreditsstinger marvel cinematic universe 3d political thriller,Chris Evans Samuel L. Jackson Scarlett Johansson,Anthony Russo Joe Russo,100402 Captain America: The Winter Soldier 7.6 Action Adventure Science Fiction washington d.c. future shield marvel comic superhero based on comic book captain america aftercreditsstinger duringcreditsstinger marvel cinematic universe 3d political thriller Chris Evans Samuel L. Jackson Scarlett Johansson Anthony Russo Joe Russo
10192,Shrek Forever After,6.0,Comedy Adventure Fantasy Animation Family,ogre 3d,Mike Myers Eddie Murphy Cameron Diaz,Mike Mitchell,10192 Shrek Forever After 6.0 Comedy Adventure Fantasy Animation Family ogre 3d Mike Myers Eddie Murphy Cameron Diaz Mike Mitchell
158852,Tomorrowland,6.2,Adventure Family Mystery Science Fiction,inventor apocalypse destiny imax dreamer futuristic car futuristic city,Britt Robertson George Clooney Raffey Cassidy,Brad Bird,158852 Tomorrowland 6.2 Adventure Family Mystery Science Fiction inventor apocalypse destiny imax dreamer futuristic car futuristic city Britt Robertson George Clooney Raffey Cassidy Brad Bird
177572,Big Hero 6,7.8,Adventure Family Animation Action Comedy,brother brother relationship hero talent revenge best friend another dimension robot boy genius hate aftercreditsstinger moral dilemma 3d teen superheroes dead brother,Scott Adsit Ryan Potter Daniel Henney,Chris Williams Don Hall,177572 Big Hero 6 7.8 Adventure Family Animation Action Comedy brother brother relationship hero talent revenge best friend another dimension robot boy genius hate aftercreditsstinger moral dilemma 3d teen superheroes dead brother Scott Adsit Ryan Potter Daniel Henney Chris Williams Don Hall
82690,Wreck-It Ralph,7.1,Family Animation Comedy Adventure,support group product placement bullying racing arcade medal self esteem curiosity precocious child aftercreditsstinger duringcreditsstinger first person shooter glitch carefree video gamer q*bert interrupted wedding social reject,John C. Reilly Sarah Silverman Jack McBrayer,Rich Moore,82690 Wreck-It Ralph 7.1 Family Animation Comedy Adventure support group product placement bullying racing arcade medal self esteem curiosity precocious child aftercreditsstinger duringcreditsstinger first person shooter glitch carefree video gamer q*bert interrupted wedding social reject John C. Reilly Sarah Silverman Jack McBrayer Rich Moore
5255,The Polar Express,6.4,Adventure Animation Family Fantasy,santa claus nerd faith gift bell beard north pole chute trestle ticket christmas,Tom Hanks Michael Jeter Nona Gaye,Robert Zemeckis,5255 The Polar Express 6.4 Adventure Animation Family Fantasy santa claus nerd faith gift bell beard north pole chute trestle ticket christmas Tom Hanks Michael Jeter Nona Gaye Robert Zemeckis
47933,Independence Day: Resurgence,4.9,Action Adventure Science Fiction,alternate history alien invasion,Liam Hemsworth Jeff Goldblum Bill Pullman,Roland Emmerich,47933 Independence Day: Resurgence 4.9 Action Adventure Science Fiction alternate history alien invasion Liam Hemsworth Jeff Goldblum Bill Pullman Roland Emmerich
10191,How to Train Your Dragon,7.5,Fantasy Adventure Animation Family,flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior,Jay Baruchel Gerard Butler Craig Ferguson,Chris Sanders Dean DeBlois,10191 How to Train Your Dragon 7.5 Fantasy Adventure Animation Family flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior Jay Baruchel Gerard Butler Craig Ferguson Chris Sanders Dean DeBlois
296,Terminator 3: Rise of the Machines,5.9,Action Thriller Science Fiction,saving the world artificial intelligence man vs machine cyborg killer robot sun glasses leather jacket nanotechnology rocket launcher firemen veterinarian fire engine dystopia psychiatrist,Arnold Schwarzenegger Nick Stahl Claire Danes,Jonathan Mostow,296 Terminator 3: Rise of the Machines 5.9 Action Thriller Science Fiction saving the world artificial intelligence man vs machine cyborg killer robot sun glasses leather jacket nanotechnology rocket launcher firemen veterinarian fire engine dystopia psychiatrist Arnold Schwarzenegger Nick Stahl Claire Danes Jonathan Mostow
118340,Guardians of the Galaxy,7.9,Action Science Fiction Adventure,marvel comic spaceship space outer space orphan adventurer aftercreditsstinger duringcreditsstinger marvel cinematic universe,Chris Pratt Zoe Saldana Dave Bautista,James Gunn,118340 Guardians of the Galaxy 7.9 Action Science Fiction Adventure marvel comic spaceship space outer space orphan adventurer aftercreditsstinger duringcreditsstinger marvel cinematic universe Chris Pratt Zoe Saldana Dave Bautista James Gunn
157336,Interstellar,8.1,Adventure Drama Science Fiction,saving the world artificial intelligence father son relationship single parent nasa expedition wormhole space travel famine black hole dystopia race against time quantum mechanics spaceship space rescue family relationships farmhouse robot astronaut scientist father daughter relationship single father farmer space station imax astrophysics zero gravity courage time paradox relativity,Matthew McConaughey Jessica Chastain Anne Hathaway,Christopher Nolan,157336 Interstellar 8.1 Adventure Drama Science Fiction saving the world artificial intelligence father son relationship single parent nasa expedition wormhole space travel famine black hole dystopia race against time quantum mechanics spaceship space rescue family relationships farmhouse robot astronaut scientist father daughter relationship single father farmer space station imax astrophysics zero gravity courage time paradox relativity Matthew McConaughey Jessica Chastain Anne Hathaway Christopher Nolan
