movie_id,title,rating,overview,genres,release_date,keywords,cast,director,comb
49013,Cars 2,5.8,star race car lightning mcqueen and his pal mater head overseas to compete in the world grand prix race. but the road to the championship becomes rocky as mater gets caught up in an intriguing adventure of his own: international espionage.,"['Animation', 'Family', 'Adventure', 'Comedy']",2011-06-11,"['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']","['Owen Wilson', 'Larry the Cable Guy', 'Michael Caine']","['John Lasseter', 'Brad Lewis']","49013 Cars 2 5.8 Animation, Family, Adventure, Comedy Owen Wilson, Larry the Cable Guy, Michael Caine John Lasseter, Brad Lewis"
44912,Green Lantern,5.1,"for centuries, a small but powerful force of warriors called the green lantern corps has sworn to keep intergalactic order. each green lantern wears a ring that grants him superpowers. but when a new enemy called parallax threatens to destroy the balance of power in the universe, their fate and the fate of earth lie in the hands of the first human ever recruited.","['Adventure', 'Action', 'Thriller', 'Science Fiction']",2011-06-16,"['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']","['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard']",['Martin Campbell'],"44912 Green Lantern 5.1 Adventure, Action, Thriller, Science Fiction Ryan Reynolds, Blake Lively, Peter Sarsgaard Martin Campbell"
10193,Toy Story 3,7.6,"woody, buzz, and the rest of andy's toys haven't been played with in years. with andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. the toys must band together to escape and return home to andy.","['Animation', 'Family', 'Comedy']",2010-06-16,"['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']","['Tom Hanks', 'Tim Allen', 'Ned Beatty']",['Lee Unkrich'],"10193 Toy Story 3 7.6 Animation, Family, Comedy Tom Hanks, Tim Allen, Ned Beatty Lee Unkrich"
534,Terminator Salvation,5.9,"all grown up in post-apocalyptic 2018, john connor must lead the resistance of humans against the increasingly dominating militaristic robots. but when marcus wright appears, his existence confuses the mission as connor tries to determine whether wright has come from the future or the past -- and whether he's friend or foe.","['Action', 'Science Fiction', 'Thriller']",2009-05-20,"['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'los angeles']","['Christian Bale', 'Sam Worthington', 'Anton Yelchin']",['McG'],"534 Terminator Salvation 5.9 Action, Science Fiction, Thriller Christian Bale, Sam Worthington, Anton Yelchin McG"
168259,Furious 7,7.3,deckard shaw seeks revenge against dominic toretto and his family for his comatose brother.,['Action'],2015-04-01,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']","['Vin Diesel', 'Paul Walker', 'Dwayne Johnson']",['James Wan'],"168259 Furious 7 7.3 Action Vin Diesel, Paul Walker, Dwayne Johnson James Wan"
72190,World War Z,6.7,"life for former united nations investigator gerry lane and his family seems content. suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. after barely escaping the chaos, lane is persuaded to go on a mission to investigate this disease. what follows is a perilous trek around the world where lane must brave horrific dangers and long odds to find answers before human civilization falls.","['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",2013-06-20,"['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']","['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove']",['Marc Forster'],"72190 World War Z 6.7 Action, Drama, Horror, Science Fiction, Thriller Brad Pitt, Mireille Enos, Abigail Hargrove Marc Forster"
127585,X-Men: Days of Future Past,7.5,the ultimate x-men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past â to save our future.,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",2014-05-15,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']","['Hugh Jackman', 'James McAvoy', 'Michael Fassbender']",['Bryan Singer'],"127585 X-Men: Days of Future Past 7.5 Action, Adventure, Fantasy, Science Fiction Hugh Jackman, James McAvoy, Michael Fassbender Bryan Singer"
54138,Star Trek Into Darkness,7.4,"when the crew of the enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  with a personal score to settle, captain kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. as our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family kirk has left: his crew.","['Action', 'Adventure', 'Science Fiction']",2013-05-05,"['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']","['Chris Pine', 'Zachary Quinto', 'Zoe Saldana']",['J.J. Abrams'],"54138 Star Trek Into Darkness 7.4 Action, Adventure, Science Fiction Chris Pine, Zachary Quinto, Zoe Saldana J.J. Abrams"
81005,Jack the Giant Slayer,5.5,"the story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. unleashed on the earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, jack into the battle of his life to stop them. fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legendâand gets the chance to become a legend himself.","['Action', 'Family', 'Fantasy']",2013-02-27,"['based on fairy tale', 'giant']","['Nicholas Hoult', 'Eleanor Tomlinson', 'Ewan McGregor']",['Bryan Singer'],"81005 Jack the Giant Slayer 5.5 Action, Family, Fantasy Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor Bryan Singer"
64682,The Great Gatsby,7.3,"an adaptation of f. scott fitzgerald's long island-set novel, where midwesterner nick carraway is lured into the lavish world of his neighbor, jay gatsby. soon enough, however, carraway will see through the cracks of gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","['Drama', 'Romance']",2013-05-10,"['based on novel', 'infidelity', 'obsession', 'hope', '3d']","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan']",['Baz Luhrmann'],"64682 The Great Gatsby 7.3 Drama, Romance Leonardo DiCaprio, Tobey Maguire, Carey Mulligan Baz Luhrmann"
9543,Prince of Persia: The Sands of Time,6.2,"a rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the sands of time â gift from the gods that can reverse time and allow its possessor to rule the world.","['Adventure', 'Fantasy', 'Action', 'Romance']",2010-05-19,"['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']","['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley']",['Mike Newell'],"9543 Prince of Persia: The Sands of Time 6.2 Adventure, Fantasy, Action, Romance Jake Gyllenhaal, Gemma Arterton, Ben Kingsley Mike Newell"
68726,Pacific Rim,6.7,"when legions of monstrous creatures, known as kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. to combat the giant kaiju, a special type of weapon was devised: massive robots, called jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. but even the jaegers are proving nearly defenseless in the face of the relentless kaiju. on the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroesâa washed-up former pilot (charlie hunnam) and an untested trainee (rinko kikuchi)âwho are teamed to drive a legendary but seemingly obsolete jaeger from the past. together, they stand as mankind's last hope against the mounting apocalypse.","['Action', 'Science Fiction', 'Adventure']",2013-07-11,"['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']","['Idris Elba', 'Charlie Hunnam', 'Charlie Day']",['Guillermo del Toro'],"68726 Pacific Rim 6.7 Action, Science Fiction, Adventure Idris Elba, Charlie Hunnam, Charlie Day Guillermo del Toro"
38356,Transformers: Dark of the Moon,6.1,"sam witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of autobot-leader optimus prime. the film centers around the space race between the ussr and the usa, suggesting there was a hidden transformers role in it all that remains one of the planet's most dangerous secrets.","['Action', 'Science Fiction', 'Adventure']",2011-06-28,"['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']","['Shia LaBeouf', 'John Malkovich', 'Ken Jeong']",['Michael Bay'],"38356 Transformers: Dark of the Moon 6.1 Action, Science Fiction, Adventure Shia LaBeouf, John Malkovich, Ken Jeong Michael Bay"
217,Indiana Jones and the Kingdom of the Crystal Skull,5.7,"set during the cold war, the soviets â led by sword-wielding irina spalko â are in search of a crystal skull which has supernatural powers related to a mystical lost city of gold. after being captured and then escaping from them, indy is coerced to head to peru at the behest of a young man whose friend â and indy's colleague â professor oxley has been captured for his knowledge of the skull's whereabouts.","['Adventure', 'Action']",2008-05-21,"['saving the world', 'riddle', 'whip', 'treasure', 'mexico city', 'leather jacket', 'machinegun', 'alien phenomenons', 'maya civilization', 'peru', 'treasure hunt', 'nuclear explosion', 'refrigerator', 'archaeologist', 'indiana jones', 'archeology\xa0']","['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf']",['Steven Spielberg'],"217 Indiana Jones and the Kingdom of the Crystal Skull 5.7 Adventure, Action Harrison Ford, Cate Blanchett, Shia LaBeouf Steven Spielberg"
105864,The Good Dinosaur,6.6,an epic journey into the world of dinosaurs where an apatosaurus named arlo makes an unlikely human friend.,"['Adventure', 'Animation', 'Family']",2015-11-14,"['tyrannosaurus rex', 'friends', 'alternate history', 'dinosaur', 'fear', 'storm', 'nature', 'human', 'journey']","['Raymond Ochoa', 'Jack Bright', 'Jeffrey Wright']",['Peter Sohn'],"105864 The Good Dinosaur 6.6 Adventure, Animation, Family Raymond Ochoa, Jack Bright, Jeffrey Wright Peter Sohn"
62177,Brave,6.7,"brave is set in the mystical scottish highlands, where mã©rida is the princess of a kingdom ruled by king fergus and queen elinor. an unruly daughter and an accomplished archer, mã©rida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. in an attempt to set things right, mã©rida seeks out an eccentric old wise woman and is granted an ill-fated wish. also figuring into mã©ridaâs quest â and serving as comic relief â are the kingdomâs three lords: the enormous lord macguffin, the surly lord macintosh, and the disagreeable lord dingwall.","['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",2012-06-21,"['scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebellious daughter', 'turns into animal', 'archery', 'ruins', 'aftercreditsstinger', 'peace offering', 'woman director', 'courage', '3d']","['Kelly Macdonald', 'Julie Walters', 'Billy Connolly']","['Brenda Chapman', 'Mark Andrews', 'Steve Purcell']","62177 Brave 6.7 Animation, Adventure, Comedy, Family, Action, Fantasy Kelly Macdonald, Julie Walters, Billy Connolly Brenda Chapman, Mark Andrews, Steve Purcell"
188927,Star Trek Beyond,6.6,"the uss enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the federation stands for to the test.","['Action', 'Adventure', 'Science Fiction']",2016-07-07,"['sequel', 'stranded', 'hatred', 'space opera']","['Chris Pine', 'Zachary Quinto', 'Karl Urban']",['Justin Lin'],"188927 Star Trek Beyond 6.6 Action, Adventure, Science Fiction Chris Pine, Zachary Quinto, Karl Urban Justin Lin"
10681,WALLÂ·E,7.8,"wallâ·e is the last robot left on an earth that has been overrun with garbage and all humans have fled to outer space. for 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. when a ship arrives with a sleek new type of robot, wallâ·e thinks he's finally found a friend and stows away on the ship when it leaves.","['Animation', 'Family']",2008-06-22,['romantic comedy'],"['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']",['Andrew Stanton'],"10681 WALLÂ·E 7.8 Animation, Family Ben Burtt, Elissa Knight, Jeff Garlin Andrew Stanton"
